rank,row,col,utility,suitability,basis_match
2318,247,131,0.49995223,0.23069575,1
2319,51,188,0.49995223,0.23069575,1
2320,41,191,0.49994755,0.23068857,1
2321,86,124,0.4999217,0.2306488,1
2322,134,69,0.49986714,0.23056485,1
2323,44,188,0.4998601,0.230554,1
2324,36,192,0.49985918,0.23055261,1
2325,52,64,0.49982527,0.23050043,1
2326,222,190,0.49982527,0.23050043,1
2327,82,123,0.49979836,0.23045905,1
2328,239,131,0.49979228,0.23044969,1
2329,75,133,0.49976832,0.23041278,1
2330,88,127,0.4997664,0.23040989,1
2331,77,135,0.4997267,0.23034878,1
2332,126,65,0.49971807,0.2303355,1
2333,211,190,0.49971807,0.2303355,1
2334,145,60,0.4997083,0.23032047,1
2335,242,132,0.4996963,0.230302,1
2336,222,185,0.4996963,0.230302,1
2337,70,131,0.4996963,0.230302,1
2338,223,59,0.4996963,0.230302,1
2339,228,188,0.4996963,0.230302,1
2340,225,59,0.4996963,0.230302,1
2341,53,58,0.4996963,0.230302,1
2342,142,60,0.4996963,0.230302,1
2343,159,133,0.4996963,0.230302,1
2344,222,57,0.4996963,0.230302,1
2345,211,66,0.49968177,0.23027968,1
2346,212,192,0.49968177,0.23027968,1
2347,171,125,0.49968177,0.23027968,1
2348,128,193,0.49968177,0.23027968,1
2349,44,187,0.49967492,0.23026909,1
2350,80,123,0.4996628,0.23025046,1
2351,218,69,0.4996628,0.23025046,1
2352,165,122,0.4996628,0.23025046,1
2353,217,197,0.4996628,0.23025046,1
2354,62,61,0.49963722,0.23021112,1
2355,147,59,0.49963722,0.23021112,1
2356,65,131,0.49963722,0.23021112,1
2357,125,66,0.49959707,0.23014939,1
2358,210,191,0.49959707,0.23014939,1
2359,59,59,0.49957618,0.23011722,1
2360,41,61,0.49950176,0.23000276,1
2361,173,125,0.49950176,0.23000276,1
2362,161,133,0.499492,0.22998771,1
2363,144,60,0.499492,0.22998771,1
2364,58,187,0.499492,0.22998771,1
2365,51,58,0.499492,0.22998771,1
2366,221,59,0.499492,0.22998771,1
2367,41,66,0.4994399,0.22990753,1
2368,127,61,0.4994275,0.22988845,1
2369,125,62,0.4994275,0.22988845,1
2370,172,124,0.4994275,0.22988845,1
2371,210,67,0.4994275,0.22988845,1
2372,170,130,0.49941537,0.22986981,1
2373,85,125,0.49941537,0.22986981,1
2374,225,185,0.49939573,0.2298396,1
2375,156,133,0.49939573,0.2298396,1
2376,228,59,0.49939573,0.2298396,1
2377,56,58,0.49939573,0.2298396,1
2378,44,194,0.49937797,0.22981225,1
2379,217,196,0.49937797,0.22981225,1
2380,131,59,0.49937797,0.22981225,1
2381,140,195,0.49934268,0.22975796,1
2382,57,66,0.49934268,0.22975796,1
2383,67,126,0.49934268,0.22975796,1
2384,154,126,0.49934268,0.22975796,1
2385,238,126,0.49934268,0.22975796,1
2386,61,192,0.49934268,0.22975796,1
2387,159,123,0.49934268,0.22975796,1
2388,221,56,0.499317,0.22971846,1
2389,196,159,0.49928734,0.22967283,1
2390,42,60,0.49917954,0.22950698,1
2391,85,131,0.49917954,0.22950698,1
2392,50,186,0.49916676,0.22948734,1
2393,159,125,0.49916676,0.22948734,1
2394,243,125,0.49916676,0.22948734,1
2395,129,195,0.49912983,0.22943056,1
2396,74,134,0.4991064,0.2293945,1
2397,124,66,0.49903888,0.22929057,1
2398,65,130,0.4990344,0.2292837,1
2399,46,185,0.4990344,0.2292837,1
2400,150,128,0.4990344,0.2292837,1
2401,61,64,0.4990344,0.2292837,1
2402,62,190,0.4990344,0.2292837,1
2403,56,195,0.4990344,0.2292837,1
2404,237,128,0.4990344,0.2292837,1
2405,45,196,0.4990344,0.2292837,1
2406,233,62,0.4990344,0.2292837,1
2407,232,64,0.4990344,0.2292837,1
2408,145,64,0.4990344,0.2292837,1
2409,56,67,0.49902153,0.2292639,1
2410,164,135,0.49902153,0.2292639,1
2411,239,125,0.49902153,0.2292639,1
2412,134,57,0.49902153,0.2292639,1
2413,227,67,0.49902153,0.2292639,1
2414,68,125,0.49902153,0.2292639,1
2415,223,196,0.49902153,0.2292639,1
2416,139,196,0.49902153,0.2292639,1
2417,80,135,0.49902153,0.2292639,1
2418,232,191,0.49899578,0.22922431,1
2419,151,127,0.49899578,0.22922431,1
2420,231,193,0.49899578,0.22922431,1
2421,231,65,0.49899578,0.22922431,1
2422,60,65,0.49899578,0.22922431,1
2423,156,124,0.49899578,0.22922431,1
2424,51,69,0.49899578,0.22922431,1
2425,223,68,0.49899578,0.22922431,1
2426,87,130,0.49899316,0.22922027,1
2427,54,62,0.49895594,0.229163,1
2428,158,129,0.4989559,0.22916296,1
2429,143,195,0.49890566,0.22908567,1
2430,73,125,0.4988889,0.2290599,1
2431,239,128,0.4988889,0.2290599,1
2432,68,128,0.4988889,0.2290599,1
2433,226,193,0.4988889,0.2290599,1
2434,171,124,0.4988812,0.229048,1
2435,211,67,0.49888116,0.22904795,1
2436,145,61,0.4988647,0.22902268,1
2437,159,128,0.4988162,0.22894803,1
2438,160,127,0.4988162,0.22894803,1
2439,125,192,0.49880743,0.22893454,1
2440,124,64,0.49880743,0.22893454,1
2441,210,64,0.49880743,0.22893454,1
2442,42,195,0.4986818,0.22874127,1
2443,46,186,0.4986818,0.22874127,1
2444,75,123,0.49867356,0.22872856,1
2445,136,196,0.49867356,0.22872856,1
2446,224,57,0.498671,0.22872464,1
2447,141,58,0.498671,0.22872464,1
2448,227,186,0.498671,0.22872464,1
2449,60,57,0.49866435,0.2287144,1
2450,60,185,0.49866435,0.2287144,1
2451,40,66,0.49859446,0.22860691,1
2452,152,134,0.49853694,0.22851837,1
2453,172,127,0.49848998,0.22844613,1
2454,41,62,0.49848998,0.22844613,1
2455,40,191,0.4984655,0.22840849,1
2456,211,192,0.4984655,0.22840849,1
2457,228,58,0.4984405,0.22837003,1
2458,156,134,0.4984405,0.22837003,1
2459,56,57,0.4984405,0.22837003,1
2460,85,132,0.4984321,0.22835706,1
2461,43,66,0.49842882,0.22835203,1
2462,59,188,0.49842834,0.22835132,1
2463,211,195,0.49838203,0.2282801,1
2464,55,56,0.49834546,0.2282238,1
2465,157,8,0.49834546,0.2282238,1
2466,226,57,0.49831897,0.22818306,1
2467,158,135,0.49831897,0.22818306,1
2468,129,60,0.498307,0.22816463,1
2469,56,185,0.4982825,0.22812696,1
2470,70,133,0.4982825,0.22812696,1
2471,228,186,0.4982825,0.22812696,1
2472,77,8,0.4982596,0.22809173,1
2473,41,193,0.49819607,0.227994,1
2474,43,68,0.49819428,0.22799122,1
2475,153,131,0.49818516,0.22797719,1
2476,126,63,0.4981593,0.22793739,1
2477,90,128,0.4981593,0.22793739,1
2478,215,195,0.49813163,0.22789483,1
2479,38,191,0.49812245,0.22788075,1
2480,72,123,0.498065,0.22779234,1
2481,243,123,0.498065,0.22779234,1
2482,50,184,0.498065,0.22779234,1
2483,233,189,0.49805203,0.22777237,1
2484,135,197,0.49805203,0.22777237,1
2485,72,135,0.4980024,0.22769603,1
2486,56,186,0.4979536,0.22762096,1
2487,225,58,0.4979536,0.22762096,1
2488,228,187,0.4979536,0.22762096,1
2489,59,60,0.4979536,0.22762096,1
2490,50,193,0.49793905,0.22759853,1
2491,83,123,0.49793082,0.22758588,1
2492,212,194,0.4978768,0.22750278,1
2493,123,64,0.4978522,0.22746493,1
2494,123,65,0.4978522,0.22746493,1
2495,73,134,0.49777046,0.22733918,1
2496,154,128,0.49777046,0.22733918,1
2497,228,64,0.49777046,0.22733918,1
2498,56,193,0.49777046,0.22733918,1
2499,105,160,0.49775606,0.22731707,1
2500,21,159,0.49775606,0.22731707,1
2501,192,31,0.49775606,0.22731707,1
2502,105,161,0.49775606,0.22731707,1
2503,21,160,0.49775606,0.22731707,1
2504,134,197,0.4976616,0.22717172,1
2505,213,196,0.49765414,0.2271602,1
2506,213,195,0.49765414,0.2271602,1
2507,49,60,0.49762157,0.22711012,1
2508,39,192,0.4975812,0.22704804,1
2509,71,8,0.49757603,0.22704007,1
2510,157,136,0.49757603,0.22704007,1
2511,227,183,0.49757603,0.22704005,1
2512,38,192,0.49751955,0.22695315,1
2513,154,132,0.4974645,0.2268685,1
2514,230,188,0.4974645,0.2268685,1
2515,40,193,0.4974578,0.22685818,1
2516,74,8,0.49727955,0.22658394,1
2517,238,135,0.49727955,0.22658394,1
2518,87,126,0.49727243,0.226573,1
2519,59,189,0.49726826,0.22656657,1
2520,145,62,0.49726826,0.22656657,1
2521,229,190,0.49726826,0.22656657,1
2522,40,189,0.4972601,0.22655398,1
2523,88,126,0.49723533,0.2265159,1
2524,224,55,0.49717623,0.22642498,1
2525,89,127,0.4971487,0.22638261,1
2526,126,195,0.49711114,0.22632486,1
2527,153,134,0.49709624,0.22630191,1
2528,57,185,0.49705935,0.22624515,1
2529,228,57,0.49702242,0.22618836,1
2530,228,184,0.49702242,0.22618836,1
2531,122,64,0.4969628,0.2260966,1
2532,87,124,0.4969628,0.22609659,1
2533,125,194,0.4969504,0.22607753,1
2534,126,189,0.49692556,0.22603934,1
2535,40,194,0.49692556,0.22603934,1
2536,125,63,0.49688834,0.22598207,1
2537,49,68,0.49687034,0.22595435,1
2538,79,123,0.49687034,0.22595435,1
2539,55,55,0.49685264,0.22592714,1
2540,124,191,0.49683866,0.22590564,1
2541,54,183,0.49678835,0.22582826,1
2542,239,135,0.49677604,0.22580929,1
2543,228,191,0.4967587,0.2257826,1
2544,226,63,0.4967587,0.2257826,1
2545,56,65,0.4967587,0.2257826,1
2546,54,192,0.4967587,0.2257826,1
2547,51,197,0.49675786,0.22578135,1
2548,226,56,0.49675137,0.22577132,1
2549,232,192,0.4967447,0.22576112,1
2550,148,64,0.4967447,0.22576112,1
2551,233,190,0.4967447,0.22576112,1
2552,234,127,0.4967447,0.22576112,1
2553,38,194,0.49667978,0.22566125,1
2554,228,185,0.49666494,0.2256384,1
2555,72,125,0.4966526,0.22561942,1
2556,231,62,0.4966526,0.22561942,1
2557,227,193,0.4966526,0.22561942,1
2558,86,123,0.4966162,0.22556342,1
2559,124,193,0.49661487,0.22556137,1
2560,39,190,0.49661487,0.22556137,1
2561,125,190,0.49661487,0.22556137,1
2562,108,159,0.49660605,0.22554776,1
2563,21,33,0.49660605,0.22554776,1
2564,105,32,0.49660605,0.22554776,1
2565,105,159,0.49660605,0.22554776,1
2566,225,64,0.49660432,0.22554511,1
2567,91,127,0.49652773,0.2254273,1
2568,125,60,0.49647617,0.22534801,1
2569,123,192,0.49646544,0.22533144,1
2570,39,62,0.49646544,0.22533144,1
2571,240,8,0.496463,0.22532769,1
2572,108,157,0.4964109,0.22524756,1
2573,108,29,0.4964109,0.22524759,1
2574,105,34,0.4964109,0.22524759,1
2575,105,162,0.4964109,0.22524759,1
2576,21,158,0.4964109,0.22524756,1
2577,21,161,0.4964109,0.22524759,1
2578,126,60,0.4963615,0.22517152,1
2579,38,193,0.49632823,0.2251204,1
2580,89,126,0.49630326,0.22508198,1
2581,158,124,0.4962939,0.22506754,1
2582,229,65,0.4962939,0.22506754,1
2583,230,191,0.4962939,0.22506754,1
2584,225,184,0.49621952,0.22495313,1
2585,90,126,0.49615338,0.22485138,1
2586,144,64,0.4961327,0.22481956,1
2587,230,61,0.4961327,0.22481956,1
2588,228,56,0.49609548,0.22476229,1
2589,76,9,0.49608487,0.224746,1
2590,39,194,0.4960283,0.22465895,1
2591,91,126,0.49599075,0.22460118,1
2592,108,30,0.49598032,0.22458513,1
2593,105,33,0.49598032,0.22458513,1
2594,121,65,0.49584043,0.2243699,1
2595,156,125,0.495822,0.22434159,1
2596,51,68,0.495822,0.22434159,1
2597,45,58,0.4957732,0.22426647,1
2598,151,126,0.49576622,0.22425576,1
2599,231,66,0.49576622,0.22425576,1
2600,231,194,0.49576622,0.22425576,1
2601,60,66,0.49576622,0.22425576,1
2602,149,62,0.49576622,0.22425576,1
2603,233,130,0.49576622,0.22425576,1
2604,47,196,0.49574757,0.22422701,1
2605,231,189,0.49573487,0.22420752,1
2606,40,67,0.49571496,0.2241769,1
2607,47,67,0.49570948,0.22416845,1
2608,48,194,0.49570948,0.22416845,1
2609,49,66,0.49570948,0.22416843,1
2610,38,190,0.4956773,0.22411895,1
2611,123,193,0.4956773,0.22411895,1
2612,39,63,0.4956773,0.22411895,1
2613,124,190,0.4956773,0.22411895,1
2614,154,133,0.4956601,0.22409248,1
2615,157,9,0.49565288,0.22408138,1
2616,157,137,0.49565288,0.22408138,1
2617,227,182,0.49565288,0.22408138,1
2618,243,9,0.49565288,0.22408138,1
2619,125,189,0.4956522,0.22408031,1
2620,39,66,0.49563962,0.22406098,1
2621,144,63,0.49554163,0.22391024,1
2622,20,159,0.49553537,0.22390062,1
2623,22,160,0.49553537,0.22390062,1
2624,104,160,0.49553537,0.22390062,1
2625,191,31,0.49553537,0.22390062,1
2626,72,8,0.49553537,0.22390062,1
2627,226,183,0.49553537,0.22390062,1
2628,226,55,0.49553537,0.22390062,1
2629,106,161,0.49553537,0.22390062,1
2630,193,32,0.49553537,0.22390062,1
2631,158,136,0.49553537,0.22390062,1
2632,151,130,0.49548545,0.22382379,1
2633,228,54,0.4954822,0.2238188,1
2634,37,191,0.4954636,0.22379021,1
2635,45,185,0.49542633,0.22373283,1
2636,82,124,0.4954096,0.2237071,1
2637,235,126,0.49539346,0.22368224,1
2638,41,195,0.4953881,0.22367403,1
2639,41,60,0.4953881,0.22367403,1
2640,42,188,0.4953629,0.22363527,1
2641,72,126,0.49536154,0.22363314,1
2642,227,192,0.49536154,0.22363314,1
2643,47,59,0.49536154,0.22363314,1
2644,60,64,0.4952855,0.22351618,1
2645,231,64,0.4952855,0.22351618,1
2646,55,195,0.4952855,0.22351618,1
2647,151,128,0.4952855,0.22351618,1
2648,39,65,0.49526212,0.2234802,1
2649,39,67,0.49526212,0.2234802,1
2650,55,66,0.49524128,0.22344816,1
2651,152,8,0.49521905,0.22341391,1
2652,44,186,0.4951299,0.22327681,1
2653,155,134,0.4951102,0.22324651,1
2654,44,69,0.4951041,0.22323711,1
2655,42,69,0.4951041,0.22323711,1
2656,152,132,0.4950977,0.22322725,1
2657,85,123,0.49508548,0.22320843,1
2658,127,195,0.49507284,0.22318901,1
2659,46,69,0.49506536,0.2231775,1
2660,82,122,0.49506536,0.2231775,1
2661,151,131,0.49504757,0.22315012,1
2662,152,131,0.49504757,0.22315012,1
2663,124,195,0.49504757,0.22315013,1
2664,123,194,0.49489588,0.22291675,1
2665,103,31,0.49482298,0.2228046,1
2666,103,30,0.49482298,0.2228046,1
2667,24,30,0.49482298,0.2228046,1
2668,23,34,0.49482298,0.2228046,1
2669,19,30,0.49482298,0.2228046,1
2670,123,63,0.49476928,0.22272201,1
2671,84,123,0.49473128,0.22266352,1
2672,81,122,0.49469018,0.22260028,1
2673,43,69,0.49469018,0.22260028,1
2674,47,69,0.49469018,0.22260028,1
2675,154,136,0.49466413,0.22256021,1
2676,81,124,0.4946381,0.22252014,1
2677,24,29,0.4946376,0.22251943,1
2678,19,29,0.4946376,0.22251943,1
2679,87,123,0.49461237,0.22248058,1
2680,127,60,0.49457914,0.22242942,1
2681,232,60,0.49454486,0.22237672,1
2682,191,32,0.4945323,0.22235736,1
2683,22,159,0.4945323,0.22235736,1
2684,104,161,0.4945323,0.22235736,1
2685,20,160,0.4945323,0.22235736,1
2686,106,160,0.4945323,0.22235736,1
2687,193,31,0.4945323,0.22235736,1
2688,227,65,0.49450493,0.22231528,1
2689,38,67,0.49450296,0.22231226,1
2690,37,63,0.49450296,0.22231226,1
2691,38,65,0.49450296,0.22231226,1
2692,123,191,0.49450296,0.22231226,1
2693,38,64,0.49450296,0.22231226,1
2694,37,67,0.49450296,0.22231226,1
2695,123,190,0.49450296,0.22231226,1
2696,38,66,0.49450296,0.22231226,1
2697,37,66,0.49450296,0.22231226,1
2698,123,189,0.49450296,0.22231226,1
2699,37,64,0.49450296,0.22231226,1
2700,38,63,0.49450296,0.22231226,1
2701,191,35,0.49449173,0.22229499,1
2702,43,58,0.49448258,0.22228089,1
2703,75,8,0.49448186,0.22227982,1
2704,59,193,0.49446926,0.22226042,1
2705,226,67,0.49446926,0.22226042,1
2706,66,61,0.49442837,0.2221975,1
2707,149,132,0.49442837,0.2221975,1
2708,156,123,0.49442837,0.2221975,1
2709,40,195,0.49437588,0.22211677,1
2710,237,132,0.49435574,0.22208577,1
2711,230,186,0.49435574,0.22208577,1
2712,92,127,0.494325,0.22203851,1
2713,157,125,0.4942624,0.22194217,1
2714,151,133,0.4942547,0.22193035,1
2715,37,193,0.49422947,0.2218915,1
2716,236,129,0.4942168,0.22187205,1
2717,45,195,0.4941531,0.22177403,1
2718,36,191,0.494134,0.22174467,1
2719,40,68,0.49410516,0.2217003,1
2720,242,8,0.494103,0.22169697,1
2721,156,8,0.494103,0.22169697,1
2722,123,195,0.49409577,0.22168583,1
2723,120,65,0.49409577,0.22168583,1
2724,41,68,0.49405754,0.22162698,1
2725,237,133,0.49402708,0.22158016,1
2726,126,196,0.49402696,0.22157992,1
2727,207,66,0.49399373,0.22152884,1
2728,122,192,0.49399373,0.22152884,1
2729,176,128,0.49399373,0.22152884,1
2730,226,195,0.49393845,0.22144376,1
2731,241,8,0.49393845,0.22144376,1
2732,227,54,0.49390602,0.2213939,1
2733,240,9,0.49389267,0.22137335,1
2734,70,8,0.4938497,0.22130725,1
2735,228,183,0.4938497,0.22130725,1
2736,160,8,0.49378628,0.22120965,1
2737,83,122,0.49376565,0.22117794,1
2738,66,62,0.49375254,0.22115774,1
2739,66,190,0.49375254,0.22115774,1
2740,36,63,0.49373817,0.22113569,1
2741,176,129,0.49373817,0.22113569,1
2742,207,63,0.49373817,0.22113569,1
2743,92,125,0.49373817,0.22113569,1
2744,122,191,0.49373817,0.22113569,1
2745,122,189,0.49373817,0.22113569,1
2746,75,125,0.49372694,0.22111839,1
2747,19,157,0.4936654,0.22102374,1
2748,26,158,0.4936654,0.22102374,1
2749,24,157,0.4936654,0.22102374,1
2750,110,32,0.4936654,0.22102374,1
2751,110,160,0.4936654,0.22102374,1
2752,194,34,0.4936654,0.22102374,1
2753,195,29,0.4936654,0.22102374,1
2754,18,162,0.4936654,0.22102374,1
2755,187,32,0.4936654,0.22102374,1
2756,16,34,0.4936654,0.22102374,1
2757,245,8,0.49359572,0.22091654,1
2758,51,195,0.49359268,0.22091183,1
2759,44,195,0.4935438,0.22083662,1
2760,238,133,0.49351943,0.22079915,1
2761,36,193,0.4934948,0.22076128,1
2762,195,156,0.49349126,0.22075582,1
2763,106,156,0.49349126,0.22075582,1
2764,190,29,0.49349126,0.22075582,1
2765,18,35,0.49349126,0.22075582,1
2766,107,35,0.49349126,0.22075582,1
2767,22,28,0.49349126,0.22075582,1
2768,206,64,0.493482,0.22074157,1
2769,121,192,0.493482,0.22074157,1
2770,121,190,0.493482,0.22074157,1
2771,125,188,0.493482,0.22074157,1
2772,177,126,0.493482,0.22074157,1
2773,43,185,0.49347746,0.22073457,1
2774,231,192,0.49346852,0.22072084,1
2775,231,186,0.49346852,0.22072084,1
2776,236,132,0.49346852,0.22072084,1
2777,38,189,0.49341786,0.22064288,1
2778,237,134,0.49339214,0.2206033,1
2779,41,188,0.49335366,0.22054413,1
2780,104,36,0.49333024,0.2205081,1
2781,193,28,0.49333024,0.2205081,1
2782,45,197,0.4933199,0.22049217,1
2783,109,158,0.49330294,0.22046605,1
2784,109,30,0.49330294,0.22046605,1
2785,107,158,0.49330294,0.22046605,1
2786,106,33,0.49330294,0.22046605,1
2787,45,187,0.49328685,0.22044134,1
2788,233,60,0.49321365,0.2203287,1
2789,93,126,0.49317372,0.22026731,1
2790,37,194,0.49316087,0.2202475,1
2791,242,10,0.4931555,0.22023927,1
2792,156,10,0.4931555,0.22023927,1
2793,55,194,0.49313977,0.22021505,1
2794,68,127,0.49311525,0.22017731,1
2795,205,65,0.49309653,0.22014852,1
2796,120,191,0.49309653,0.22014852,1
2797,69,126,0.49298018,0.21996954,1
2798,123,62,0.49296772,0.21995033,1
2799,76,8,0.49295813,0.21993561,1
2800,107,159,0.49289417,0.21983717,1
2801,106,159,0.49289417,0.21983717,1
2802,22,31,0.49289417,0.21983717,1
2803,20,33,0.49289414,0.21983716,1
2804,107,31,0.49289414,0.21983716,1
2805,238,134,0.49288136,0.21981747,1
2806,125,196,0.49285161,0.21977174,1
2807,204,65,0.49283874,0.2197519,1
2808,119,191,0.49283874,0.2197519,1
2809,122,63,0.49281734,0.21971898,1
2810,206,65,0.49281734,0.21971898,1
2811,121,66,0.49281293,0.2197122,1
2812,123,67,0.49281293,0.2197122,1
2813,177,124,0.49281293,0.21971221,1
2814,144,57,0.49276608,0.21964012,1
2815,232,187,0.49276608,0.21964012,1
2816,154,9,0.4927646,0.21963783,1
2817,68,9,0.4927646,0.21963783,1
2818,144,55,0.4927646,0.21963783,1
2819,38,61,0.49265787,0.21947367,1
2820,37,62,0.49265787,0.21947367,1
2821,122,195,0.49265787,0.21947367,1
2822,247,8,0.4926378,0.21944283,1
2823,73,10,0.4926294,0.21942988,1
2824,70,10,0.4926294,0.21942988,1
2825,239,10,0.4926294,0.21942988,1
2826,237,9,0.4926294,0.21942988,1
2827,232,59,0.4925608,0.21932435,1
2828,163,8,0.4925608,0.21932435,1
2829,230,58,0.4925608,0.21932435,1
2830,232,186,0.4925608,0.21932435,1
2831,237,127,0.49250942,0.21924531,1
2832,76,124,0.4925,0.21923082,1
2833,225,55,0.49243233,0.21912667,1
2834,122,193,0.49239898,0.21907535,1
2835,176,125,0.49239898,0.21907535,1
2836,93,127,0.49231654,0.21894854,1
2837,120,64,0.49231654,0.21894854,1
2838,233,188,0.49230367,0.21892874,1
2839,230,55,0.49229068,0.21890873,1
2840,232,183,0.49229068,0.21890873,1
2841,107,163,0.49229068,0.21890873,1
2842,66,8,0.49229068,0.21890873,1
2843,106,28,0.49229068,0.21890873,1
2844,207,62,0.49226928,0.21887581,1
2845,121,195,0.49226928,0.21887581,1
2846,120,192,0.49223927,0.21882966,1
2847,205,66,0.49223927,0.21882966,1
2848,178,126,0.49223927,0.21882966,1
2849,230,182,0.4922092,0.21878338,1
2850,123,61,0.49219137,0.21875596,1
2851,193,30,0.49218774,0.2187504,1
2852,191,33,0.49218774,0.2187504,1
2853,109,29,0.49218774,0.2187504,1
2854,20,161,0.49218774,0.2187504,1
2855,104,162,0.49218774,0.2187504,1
2856,120,63,0.4921654,0.21871598,1
2857,193,155,0.49214125,0.21867885,1
2858,104,164,0.49214125,0.21867885,1
2859,25,27,0.49214125,0.21867885,1
2860,233,186,0.49211037,0.21863137,1
2861,162,8,0.49211037,0.21863137,1
2862,152,126,0.49211037,0.21863137,1
2863,230,66,0.49211037,0.21863137,1
2864,237,135,0.49202007,0.21849242,1
2865,230,64,0.49200526,0.21846965,1
2866,145,57,0.49198133,0.21843281,1
2867,145,54,0.49197796,0.21842766,1
2868,207,68,0.49193126,0.21835579,1
2869,235,127,0.49192965,0.21835333,1
2870,148,63,0.49192965,0.21835333,1
2871,203,65,0.49192965,0.21835333,1
2872,147,61,0.49192965,0.21835333,1
2873,122,62,0.49187917,0.21827565,1
2874,24,33,0.49186504,0.2182539,1
2875,190,32,0.49186504,0.2182539,1
2876,23,31,0.49186504,0.2182539,1
2877,107,32,0.49186504,0.2182539,1
2878,149,59,0.49186504,0.2182539,1
2879,233,187,0.49186504,0.2182539,1
2880,106,31,0.49186504,0.2182539,1
2881,8,128,0.4918521,0.21823402,1
2882,119,192,0.4918521,0.21823402,1
2883,204,64,0.4918521,0.21823402,1
2884,179,126,0.4918521,0.21823402,1
2885,203,64,0.49180037,0.21815442,1
2886,9,128,0.49180037,0.21815442,1
2887,231,63,0.49174458,0.21806863,1
2888,226,194,0.49174458,0.21806863,1
2889,196,32,0.4916968,0.21799509,1
2890,230,185,0.4916968,0.21799509,1
2891,10,127,0.4916968,0.21799509,1
2892,10,128,0.4916968,0.21799509,1
2893,236,133,0.4916968,0.21799509,1
2894,233,58,0.4916968,0.21799509,1
2895,25,33,0.4916968,0.21799509,1
2896,188,34,0.49165794,0.21793532,1
2897,190,33,0.49165794,0.21793532,1
2898,23,30,0.49165794,0.21793532,1
2899,22,155,0.49163693,0.217903,1
2900,127,187,0.49153984,0.21775363,1
2901,178,125,0.4915137,0.2177134,1
2902,25,160,0.49146342,0.21763606,1
2903,23,159,0.49146342,0.21763606,1
2904,194,31,0.49146342,0.21763606,1
2905,18,32,0.49146342,0.21763606,1
2906,229,184,0.49146342,0.21763606,1
2907,236,134,0.49146342,0.21763606,1
2908,24,160,0.49146342,0.21763606,1
2909,17,32,0.49146342,0.21763606,1
2910,231,185,0.49146342,0.21763606,1
2911,18,159,0.49146342,0.21763606,1
2912,19,160,0.49146342,0.21763606,1
2913,19,33,0.49146342,0.21763606,1
2914,103,161,0.49146342,0.21763606,1
2915,153,10,0.49145913,0.21762942,1
2916,230,60,0.49143344,0.21758993,1
2917,123,188,0.49142212,0.2175725,1
2918,125,68,0.49135667,0.2174718,1
2919,206,67,0.49134654,0.21745624,1
2920,177,125,0.49134654,0.21745624,1
2921,121,193,0.49134654,0.21745624,1
2922,126,197,0.4912256,0.21727017,1
2923,207,61,0.4912125,0.21725,1
2924,179,125,0.49118626,0.21720965,1
2925,119,193,0.49118626,0.21720965,1
2926,124,60,0.49118626,0.21720964,1
2927,124,68,0.4911469,0.21714908,1
2928,22,30,0.4911384,0.21713601,1
2929,20,34,0.4911384,0.21713601,1
2930,117,65,0.4910472,0.21699572,1
2931,21,157,0.4910472,0.21699572,1
2932,121,189,0.4910472,0.21699572,1
2933,22,157,0.4910472,0.21699572,1
2934,118,65,0.4910472,0.21699572,1
2935,177,127,0.4910472,0.21699572,1
2936,191,34,0.4910472,0.21699572,1
2937,206,63,0.4910472,0.21699572,1
2938,180,126,0.49102113,0.2169556,1
2939,181,126,0.49102113,0.2169556,1
2940,116,192,0.49102113,0.2169556,1
2941,22,35,0.49095592,0.21685529,1
2942,149,60,0.49095592,0.21685529,1
2943,20,29,0.49095592,0.21685529,1
2944,19,32,0.4909429,0.21683523,1
2945,187,34,0.4909429,0.21683523,1
2946,102,161,0.4909429,0.21683523,1
2947,117,192,0.4909429,0.21683523,1
2948,19,159,0.4909429,0.21683523,1
2949,232,185,0.4909429,0.21683523,1
2950,103,160,0.4909429,0.21683523,1
2951,24,159,0.4909429,0.21683523,1
2952,23,160,0.4909429,0.21683523,1
2953,195,158,0.4909429,0.21683523,1
2954,195,31,0.4909429,0.21683523,1
2955,96,127,0.4909429,0.21683523,1
2956,11,128,0.4909429,0.21683523,1
2957,177,129,0.49087763,0.21673481,1
2958,19,31,0.49082538,0.21665446,1
2959,103,32,0.49082538,0.21665446,1
2960,108,32,0.49082538,0.21665446,1
2961,105,31,0.49082538,0.21665446,1
2962,108,160,0.49082538,0.21665446,1
2963,24,31,0.49082538,0.21665446,1
2964,189,32,0.49082538,0.21665445,1
2965,121,62,0.49072084,0.2164936,1
2966,106,30,0.49072084,0.2164936,1
2967,105,30,0.49072084,0.2164936,1
2968,189,31,0.49072084,0.2164936,1
2969,190,31,0.49072084,0.2164936,1
2970,149,61,0.49072084,0.2164936,1
2971,24,32,0.49072084,0.2164936,1
2972,23,32,0.49072084,0.2164936,1
2973,107,161,0.49072084,0.2164936,1
2974,110,29,0.49062926,0.21635272,1
2975,23,158,0.49062926,0.21635272,1
2976,17,33,0.49062926,0.21635272,1
2977,19,34,0.49062926,0.21635272,1
2978,108,34,0.49062926,0.21635272,1
2979,109,161,0.49062926,0.21635272,1
2980,188,31,0.49062926,0.21635272,1
2981,69,8,0.49062926,0.21635272,1
2982,236,135,0.49062926,0.21635272,1
2983,25,159,0.49062926,0.21635272,1
2984,109,33,0.49062926,0.21635272,1
